;ReportName;GroupDescription;GroupResultStatus;GroupPoint;GroupGridLocation;GroupApprovedDate;GroupCreationDate;GroupName;GroupGUID;GroupStatus;GroupDistance;ClashDescription;ClashStatus;ClashPoint;ClashApprovedDate;ClashCreatedDate;ClashName;ClashGUID;ClashResultType;ClashDistance;ReportCreationTime;ReportModificationDate;TestLeftMember;TestRightMember;TestName;TestType;TestStatus;TestTolerance;TestMerge_Composites
;CFA CFO.xml;Hard;Reviewed;1331,598 - -462,146 - -5,148;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;0e46f6a9-8fb0-4354-a9c0-8b7f5b2a31b3;reviewed;-0,019;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,472 - -463,496 - -5,123;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;3ce2fe03-ed79-47dd-afda-686f8cace60f;reviewed;-0,018;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,777 - -463,408 - -5,119;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;f7925162-0b61-4c05-8473-43914d46d248;reviewed;-0,018;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,124 - -462,359 - -6,091;AE 00-AE J : 80 - NIVEAU -1.0;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;2e1a7535-fbcf-4a01-9c8e-b0310b86eefe;reviewed;-0,018;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,789 - -463,401 - -6,091;AE 00-AE J : 80 - NIVEAU -1.0;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;3541db16-ac73-4ca0-8b13-573694bdfadf;reviewed;-0,018;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1332,675 - -463,785 - -5,119;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;31875f06-449a-4e24-9fd1-f7d0da3585de;reviewed;-0,018;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,773 - -463,38 - -5,642;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;ad7e4fba-846f-4c2a-8a9c-b445d0423541;reviewed;-0,017;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1337,769 - -463,785 - -3,066;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;0c763f32-f4bf-4f35-8c55-69c6eb1505cd;reviewed;-0,016;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,755 - -463,361 - -5,617;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;6aaa977b-bbe5-4276-9001-7a0a92d8a9a5;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,153 - -462,399 - -5,117;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;edcfb388-0b35-4e08-aa26-a6ce1ade1cbc;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,755 - -463,361 - -4,367;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;5c177f8d-52f7-4967-bd98-a73862fa304b;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,755 - -463,361 - -4,617;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;a569933c-9751-4b09-bfe4-608e8eb479de;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,755 - -463,361 - -4,867;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;1daca4a4-cd44-406b-9cf8-4a23d73728f5;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,152 - -462,399 - -4,867;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;9888e95e-7174-4215-b35e-5d105ba2ddee;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,153 - -462,399 - -5,867;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;0d4211fa-8cb9-46a8-b550-709978954774;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,153 - -462,399 - -5,367;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;65dd5539-4829-4b38-b7f9-2cc15024d649;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,153 - -462,399 - -5,617;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;df9a6753-c77f-40ec-b301-f7269e1f6685;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,152 - -462,399 - -4,617;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;0707401a-f300-4e8e-8880-bc5a270f016a;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,152 - -462,399 - -4,367;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;19af6007-3a72-4fad-b6d5-8bd68caa9bd3;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,294 - -462,065 - -5,359;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;b9dd334f-1a90-4fd8-80ba-6a709b933e8f;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,466 - -462,027 - -4,086;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;f09a3cb8-a40b-41f5-ab1e-cbc5ac6b31e0;reviewed;-0,014;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1337,79 - -463,64 - -3,357;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;588fd957-47cd-407c-9314-e84b7f662221;reviewed;-0,014;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1337,859 - -463,64 - -3,328;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;f0c788f4-a450-4997-9886-945551dc16d1;reviewed;-0,014;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1332,832 - -463,64 - -5,359;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;2c08808d-6eba-404e-8c3e-8688643c3724;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1337,795 - -463,785 - -3,054;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;364a894d-5467-4879-9dfc-90c23c6cf8df;reviewed;-0,016;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,754 - -463,349 - -5,879;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;dbb695de-4436-455d-893a-cf891aeeba76;reviewed;-0,021;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,755 - -463,361 - -5,867;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;05b41da8-e941-483a-b63a-d193be3a2e6b;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,745 - -463,386 - -4,111;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;0cbd14de-0fd6-4926-9cc8-66bdbf94ae05;reviewed;-0,012;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,669 - -462,34 - -5,639;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;b70ee783-b282-40b3-bc65-702036fe5f98;reviewed;-0,012;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,174 - -462,425 - -4,136;AE 00-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;aeb829a4-8b88-4591-800c-c2d3c5ec00d2;reviewed;-0,012;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,787 - -463,405 - -5,392;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;ac0d96a2-cc91-476d-95fe-a3e543331be1;reviewed;-0,012;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,4 - -461,972 - -5,86;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;afa8291c-0ef8-41bf-9295-56d268e52577;reviewed;-0,011;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,046 - -461,797 - -5,639;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;fba3b6f7-f4b4-4408-bcb2-91dec668e7aa;reviewed;-0,011;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1331,688 - -462,455 - -5,616;AE 00-AE J : 85 - NIVEAU LT;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;ffe12603-5c32-47fc-8b34-8426218cc5b9;reviewed;-0,011;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1391,35 - -472,863 - -5,461;AE 02-AE D : 85 - NIVEAU LT;01/01/0001 00:00:00;16/07/2015 15:06:29;CDC_CFA_VDI_ROC1;a52dc404-fefa-4b5a-86e6-2f795e61d667;reviewed;-0,053;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1390,697 - -463,783 - -1,818;AE 02-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;8f103822-ac59-4400-8e79-0d149e51ad5d;reviewed;-0,019;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1390,412 - -463,64 - -3,32;AE 02-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;3fff87db-a04c-41be-abc8-01fc1723f045;reviewed;-0,013;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1390,441 - -463,658 - -3,642;AE 02-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;5c83486a-af62-4a0b-9c6e-2e815728be7d;reviewed;-0,013;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1390,432 - -463,734 - -3,938;AE 02-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;cef11793-3d14-4602-a27e-1ffaab1e968e;reviewed;-0,012;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1390,486 - -463,61 - -3,345;AE 02-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;d4b98b7e-74aa-43cd-ba73-a3b9d7c65d0e;reviewed;-0,013;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1390,369 - -463,735 - -3,618;AE 02-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;316480dc-a308-436b-ab5c-0636e1b52019;reviewed;-0,014;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1390,478 - -463,652 - -3,042;AE 02-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;53b2870f-a29c-4aaf-bd59-344299600e3a;reviewed;-0,011;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1390,422 - -463,785 - -3,024;AE 02-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;Erreur: sous projet dupliqué;0c08dbe2-9100-424f-bef9-b95473fc3b7d;reviewed;-0,01;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1475,25 - -468,055 - -3,6;AE 06-AE D : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:29;CDC_CFA_VDI_ROC3;eddd5f24-7a66-4978-becb-d2f51cd83f2f;reviewed;-0,085;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;Reviewed;1620,138 - -479,956 - -3,28;AE 14-AE C : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:29;CDC_CFA_VDI_ROC1;74271c0a-e744-4bad-8799-211526cdfaf7;reviewed;-0,048;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;New;1708,18 - -463,98 - -4,279;AE 18-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;CDC_CFA_VDI_ROC2;4ddc85c5-313b-4a03-ac90-4f9dfeb2d7f7;new;-0,021;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;New;1788,477 - -463,483 - -3,986;AE 22-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;CDC_CFA_VDI_DISTRIB;b07ad6cc-4c3e-4645-856a-54bbe0abb40a;new;-0,036;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;New;1788,277 - -463,483 - -4,286;AE 22-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:32;CDC_CFA_VDI_ROC2;e3368fd8-5f86-4544-82f0-73f8c5b60b84;new;-0,036;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;New;1811,93 - -483,213 - -2,849;AE 23-AE B : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:29;CDC_CFA_VDI_ROC3;3dc14c8d-c473-4bea-adf3-d348f1eb8de5;new;-0,023;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;New;1853,612 - -480,36 - -3,337;AE 25-AE B : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:29;CDC_SSI;5563a473-eb4c-4d92-a5bc-81cef155fb2c;new;-0,024;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;New;1869,708 - -463,48 - -3,961;AE 26-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:29;CDC_CFA_VDI_DISTRIB;9fda7c7f-e252-4536-9a96-bb18e0eb7ff2;new;-0,041;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;New;1870,528 - -463,48 - -3,661;AE 26-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:29;CDC_GT_EXISTANT;471552c9-c284-44e5-9f37-4bea2e87db37;new;-0,041;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA CFO.xml;Hard;New;1870,847 - -463,48 - -4,561;AE 26-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:29;CDC_GT_EXISTANT;a056c2ab-e475-48b2-98f8-40ada7150d40;new;-0,041;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/CFO;CFA CFO;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1619,336 - -479,803 - -3,24;AE 14-AE C : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Canalisation;0c76f51a-a07d-4c76-8611-a812f92ce119;reviewed;-0,016;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1549,805 - -465,92 - -2,323;AE 10-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Valve butterfly à volant;ddbb3cd6-6b4a-4410-8c0c-4d8e60a01922;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1552,868 - -465,95 - -2,336;AE 10-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Valve butterfly à volant;e79ffa63-ed0f-437c-889c-e40f497fedf7;reviewed;-0,013;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1536,209 - -480,44 - -2,994;AE 09-AE B : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;17/07/2015 07:30:43;Canalisation;97e614b6-4ef9-41f5-a57c-dac138dd2ccb;reviewed;-0,029;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1466,871 - -465,92 - -2,323;AE 06-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Valve butterfly à volant;a4459ec8-70ec-4a03-9653-924ce5e857a5;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1469,271 - -465,92 - -2,323;AE 06-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Valve butterfly à volant;46f45c88-b1f4-4837-b71f-6c412ae7e743;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1470,505 - -465,92 - -2,323;AE 06-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Valve butterfly à volant;5531336e-7001-42b6-8afc-c5ef4dd18798;reviewed;-0,015;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1473,575 - -465,933 - -2,336;AE 06-AE J : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Valve butterfly à volant;28790ab2-363f-4d2b-aa33-3f175ef64500;reviewed;-0,013;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1456,256 - -480,391 - -2,803;AE 05-AE B : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Canalisation;fc310aeb-b41f-4dba-9c79-0d711a65ecca;reviewed;-0,012;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1379,712 - -490,188 - -1,951;AE 02-AE Z : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:40;Canalisation;3a9e0d3d-1622-4d36-99e6-8f8640a5a32d;reviewed;-0,022;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFA SPK.xml;Hard;Reviewed;1390,872 - -473,021 - -5,428;AE 02-AE D : 85 - NIVEAU LT;01/01/0001 00:00:00;16/07/2015 15:06:40;Canalisation;a4885217-455e-4abb-8cab-f19a74fb54d8;reviewed;-0,035;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFA;/MEP/SPK;CFA SPK;hard;old;0,01;1
;CFO SPK.xml;Hard;Reviewed;1369,05 - -486,9 - -1,891;AE 01-AE A : 85 - NIVEAU PROCESSEUR;01/01/0001 00:00:00;16/07/2015 15:06:53;Canalisation;8618d71a-df6a-48cf-b3ab-587c5665d3da;reviewed;-0,017;;;;;;;;;;31/10/2015 07:56:46;31/10/2015 07:56:46;/MEP/CFO;/MEP/SPK;CFO SPK;hard;old;0,01;1
